,burger,fries,salad,shake,hour,store_1.0,store_2.0,store_3.0,store_4.0,store_5.0,store_6.0,store_7.0,store_8.0,store_9.0,predict_cluster_kmeans,store
37335,2,2,0,0,00,0,0,0,0,0,0,0,0,1,1,9.0
37336,4,4,0,4,21,0,0,0,0,0,0,0,0,1,0,9.0
37337,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
37338,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
37339,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
37340,1,1,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37341,2,2,0,2,00,0,0,0,0,0,1,0,0,0,1,6.0
37342,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37343,2,5,3,2,11,0,0,0,0,0,0,1,0,0,2,7.0
37344,1,1,0,1,17,0,1,0,0,0,0,0,0,0,0,2.0
37345,5,5,0,3,23,0,0,0,0,0,1,0,0,0,0,6.0
37346,0,3,3,0,11,0,0,0,0,1,0,0,0,0,2,5.0
37347,4,4,0,4,17,0,0,0,0,0,0,0,1,0,0,8.0
37348,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
37349,5,5,0,5,18,0,1,0,0,0,0,0,0,0,0,2.0
37350,5,5,0,5,16,0,0,0,0,0,0,1,0,0,0,7.0
37351,1,4,3,1,13,0,0,1,0,0,0,0,0,0,2,3.0
37352,4,4,0,4,18,1,0,0,0,0,0,0,0,0,0,1.0
37353,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
37354,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37355,3,3,0,3,17,0,0,0,0,0,1,0,0,0,0,6.0
37356,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
37357,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37358,4,4,0,4,20,0,0,0,0,0,0,0,0,1,0,9.0
37359,4,4,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
37360,0,1,1,0,12,0,0,0,0,0,0,0,0,1,2,9.0
37361,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
37362,1,1,0,0,01,0,0,0,0,0,0,1,0,0,1,7.0
37363,5,5,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37364,3,3,0,3,18,0,1,0,0,0,0,0,0,0,0,2.0
37365,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
37366,4,4,0,4,18,0,0,0,0,1,0,0,0,0,0,5.0
37367,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
37368,3,3,0,1,23,0,0,0,0,0,1,0,0,0,0,6.0
37369,1,2,1,1,12,0,0,1,0,0,0,0,0,0,2,3.0
37370,4,4,0,4,19,0,0,0,0,0,0,1,0,0,0,7.0
37371,0,2,2,0,13,0,1,0,0,0,0,0,0,0,2,2.0
37372,2,2,0,2,18,0,0,0,0,0,0,0,1,0,0,8.0
37373,2,2,0,2,18,0,0,0,0,0,0,1,0,0,0,7.0
37374,1,1,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
37375,0,2,2,0,11,1,0,0,0,0,0,0,0,0,2,1.0
37376,0,1,1,0,13,0,0,0,0,0,0,0,1,0,2,8.0
37377,1,3,2,0,11,0,0,0,0,0,0,0,1,0,2,8.0
37378,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37379,2,2,0,2,17,0,0,0,0,0,0,0,0,1,0,9.0
37380,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
37381,3,3,0,3,17,1,0,0,0,0,0,0,0,0,0,1.0
37382,0,2,2,0,14,1,0,0,0,0,0,0,0,0,2,1.0
37383,4,5,1,4,18,0,0,0,0,0,0,0,0,1,0,9.0
37384,0,2,2,0,13,0,0,0,0,0,0,0,1,0,2,8.0
37385,0,3,3,0,13,0,0,1,0,0,0,0,0,0,2,3.0
37386,2,2,0,0,00,0,0,0,1,0,0,0,0,0,1,4.0
37387,4,4,0,4,19,0,0,0,1,0,0,0,0,0,0,4.0
37388,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37389,4,5,1,4,18,0,0,0,1,0,0,0,0,0,0,4.0
37390,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37391,3,3,0,3,19,0,0,0,0,1,0,0,0,0,0,5.0
37392,0,3,3,0,12,0,0,0,0,1,0,0,0,0,2,5.0
37393,5,5,0,3,19,0,0,0,0,0,0,1,0,0,0,7.0
37394,0,1,1,0,14,0,0,0,0,0,0,0,1,0,2,8.0
37395,5,5,0,5,18,0,0,0,0,0,0,0,0,1,0,9.0
37396,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37397,2,2,0,0,14,0,0,0,0,0,1,0,0,0,2,6.0
37398,1,3,2,0,13,1,0,0,0,0,0,0,0,0,2,1.0
37399,5,5,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37400,1,1,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
37401,4,4,0,4,19,0,0,0,0,0,0,0,0,1,0,9.0
37402,0,2,2,0,13,0,0,0,0,1,0,0,0,0,2,5.0
37403,1,2,1,0,11,0,0,1,0,0,0,0,0,0,2,3.0
37404,0,3,3,0,12,0,0,0,0,0,0,0,1,0,2,8.0
37405,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
37406,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
37407,0,1,1,0,11,0,0,1,0,0,0,0,0,0,2,3.0
37408,1,1,0,0,00,0,0,0,0,0,0,1,0,0,1,7.0
37409,4,4,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37410,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
37411,0,1,1,0,16,0,0,0,0,0,0,1,0,0,2,7.0
37412,0,1,1,0,21,0,0,0,0,1,0,0,0,0,0,5.0
37413,5,5,0,5,18,0,0,0,0,0,0,0,0,1,0,9.0
37414,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
37415,1,1,0,0,12,0,1,0,0,0,0,0,0,0,2,2.0
37416,4,4,0,3,18,0,0,0,0,0,0,0,0,1,0,9.0
37417,3,3,0,2,18,0,0,0,0,0,0,0,1,0,0,8.0
37418,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
37419,0,3,3,0,12,0,0,0,0,1,0,0,0,0,2,5.0
37420,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37421,0,2,2,0,11,0,0,0,0,0,0,1,0,0,2,7.0
37422,0,2,2,0,12,1,0,0,0,0,0,0,0,0,2,1.0
37423,5,5,0,5,16,0,0,0,0,0,0,1,0,0,0,7.0
37424,0,1,1,0,12,0,0,0,0,0,0,1,0,0,2,7.0
37425,1,1,0,1,19,1,0,0,0,0,0,0,0,0,0,1.0
37426,5,5,0,5,17,1,0,0,0,0,0,0,0,0,0,1.0
37427,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37428,0,1,1,0,13,0,0,0,0,1,0,0,0,0,2,5.0
37429,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37430,4,5,1,3,18,0,0,0,0,0,0,0,0,1,0,9.0
37431,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37432,0,1,1,0,11,0,0,0,1,0,0,0,0,0,2,4.0
37433,2,3,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
37434,1,1,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37435,2,2,0,1,00,0,0,0,0,1,0,0,0,0,1,5.0
37436,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
37437,0,2,2,0,12,0,0,0,0,1,0,0,0,0,2,5.0
37438,3,3,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
37439,5,5,0,0,00,0,0,1,0,0,0,0,0,0,1,3.0
37440,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
37441,3,3,0,3,19,0,0,0,0,0,0,1,0,0,0,7.0
37442,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37443,4,4,0,0,00,0,0,0,0,0,0,0,1,0,1,8.0
37444,1,1,0,1,23,0,1,0,0,0,0,0,0,0,0,2.0
37445,1,2,1,0,12,0,0,0,1,0,0,0,0,0,2,4.0
37446,0,2,2,0,11,0,0,0,0,0,0,0,1,0,2,8.0
37447,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37448,1,1,0,1,13,1,0,0,0,0,0,0,0,0,2,1.0
37449,3,4,1,3,17,0,0,0,1,0,0,0,0,0,0,4.0
37450,1,1,0,1,11,0,0,0,1,0,0,0,0,0,2,4.0
37451,1,3,2,0,12,0,0,1,0,0,0,0,0,0,2,3.0
37452,1,2,1,1,17,0,0,0,0,0,1,0,0,0,0,6.0
37453,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
37454,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
37455,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
37456,1,5,4,1,17,0,0,0,0,0,0,0,1,0,0,8.0
37457,0,2,2,0,14,0,1,0,0,0,0,0,0,0,2,2.0
37458,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
37459,1,1,0,0,00,0,0,0,0,0,0,0,0,1,1,9.0
37460,0,1,1,0,12,0,0,0,0,1,0,0,0,0,2,5.0
37461,0,3,3,0,12,0,0,0,0,1,0,0,0,0,2,5.0
37462,2,2,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
37463,1,5,4,0,13,0,0,0,0,0,0,0,1,0,2,8.0
37464,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
37465,3,4,1,3,19,0,0,0,0,0,0,0,0,1,0,9.0
37466,1,1,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
37467,2,3,1,2,19,0,0,0,0,0,0,1,0,0,0,7.0
37468,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37469,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
37470,2,3,1,2,18,0,0,0,0,0,0,0,0,1,0,9.0
37471,1,1,0,1,19,0,0,1,0,0,0,0,0,0,0,3.0
37472,1,1,0,1,18,0,0,0,0,0,0,0,0,1,0,9.0
37473,4,5,1,4,20,0,1,0,0,0,0,0,0,0,0,2.0
37474,1,5,4,0,11,0,0,0,0,0,0,0,0,1,2,9.0
37475,1,2,1,0,11,0,0,0,0,0,1,0,0,0,2,6.0
37476,0,3,3,0,11,1,0,0,0,0,0,0,0,0,2,1.0
37477,0,1,1,0,11,0,1,0,0,0,0,0,0,0,2,2.0
37478,1,3,2,1,12,1,0,0,0,0,0,0,0,0,2,1.0
37479,4,4,0,4,19,0,0,0,0,0,0,1,0,0,0,7.0
37480,2,2,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
37481,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37482,5,5,0,5,17,0,0,0,0,0,0,0,0,1,0,9.0
37483,5,5,0,5,19,0,0,0,0,0,0,1,0,0,0,7.0
37484,2,2,0,0,23,0,0,1,0,0,0,0,0,0,0,3.0
37485,1,1,0,1,00,1,0,0,0,0,0,0,0,0,1,1.0
37486,0,3,3,0,12,0,0,0,0,0,0,0,1,0,2,8.0
37487,1,3,2,1,12,0,0,0,1,0,0,0,0,0,2,4.0
37488,3,4,1,3,19,0,0,0,0,0,0,1,0,0,0,7.0
37489,2,3,1,2,13,0,0,0,1,0,0,0,0,0,2,4.0
37490,4,4,0,2,00,0,0,0,0,0,1,0,0,0,1,6.0
37491,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
37492,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
37493,0,2,2,0,12,0,0,0,0,1,0,0,0,0,2,5.0
37494,2,2,0,2,00,0,1,0,0,0,0,0,0,0,1,2.0
37495,4,4,0,1,00,0,0,0,0,0,0,1,0,0,1,7.0
37496,4,4,0,3,17,0,0,0,0,0,0,0,0,1,0,9.0
37497,0,3,3,0,13,0,0,1,0,0,0,0,0,0,2,3.0
37498,1,2,1,1,12,0,0,0,1,0,0,0,0,0,2,4.0
37499,4,5,1,4,16,0,0,0,1,0,0,0,0,0,0,4.0
37500,0,3,3,0,12,0,0,1,0,0,0,0,0,0,2,3.0
37501,3,3,0,1,00,0,0,0,0,0,0,1,0,0,1,7.0
37502,1,4,3,1,12,0,0,0,0,0,0,0,1,0,2,8.0
37503,0,1,1,0,13,0,0,0,0,0,1,0,0,0,2,6.0
37504,3,5,2,3,12,0,0,0,0,0,0,0,1,0,2,8.0
37505,0,3,3,0,11,0,0,0,0,1,0,0,0,0,2,5.0
37506,3,3,0,2,17,1,0,0,0,0,0,0,0,0,0,1.0
37507,2,2,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
37508,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
37509,4,4,0,2,19,0,0,0,0,0,0,1,0,0,0,7.0
37510,1,1,0,0,12,0,0,0,0,0,0,0,1,0,2,8.0
37511,2,2,0,2,18,0,0,0,0,0,0,1,0,0,0,7.0
37512,4,4,0,4,19,0,0,0,1,0,0,0,0,0,0,4.0
37513,4,4,0,4,19,0,0,0,0,0,0,1,0,0,0,7.0
37514,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37515,0,1,1,0,19,0,0,0,1,0,0,0,0,0,0,4.0
37516,1,2,1,0,11,0,0,0,0,0,0,0,1,0,2,8.0
37517,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37518,4,4,0,4,19,0,0,0,0,0,0,0,0,1,0,9.0
37519,1,1,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37520,0,2,2,0,12,0,0,0,0,0,1,0,0,0,2,6.0
37521,2,2,0,0,00,0,0,0,0,0,0,1,0,0,1,7.0
37522,0,3,3,0,13,1,0,0,0,0,0,0,0,0,2,1.0
37523,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37524,3,3,0,2,18,0,0,0,0,0,0,0,0,1,0,9.0
37525,3,4,1,3,17,0,0,0,1,0,0,0,0,0,0,4.0
37526,5,5,0,5,17,0,0,0,0,0,0,0,0,1,0,9.0
37527,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37528,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37529,1,1,0,0,00,0,0,0,0,0,0,0,0,1,1,9.0
37530,0,3,3,0,13,1,0,0,0,0,0,0,0,0,2,1.0
37531,1,2,1,1,19,0,0,0,0,0,0,0,0,1,0,9.0
37532,0,1,1,0,12,0,0,0,0,0,0,0,1,0,2,8.0
37533,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
37534,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37535,4,4,0,4,19,0,0,0,1,0,0,0,0,0,0,4.0
37536,4,4,0,3,19,0,0,0,0,0,0,1,0,0,0,7.0
37537,1,2,1,0,13,0,0,0,0,0,0,1,0,0,2,7.0
37538,1,1,0,0,00,1,0,0,0,0,0,0,0,0,1,1.0
37539,2,2,0,2,18,0,0,0,1,0,0,0,0,0,0,4.0
37540,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37541,0,2,2,0,12,0,0,0,0,0,1,0,0,0,2,6.0
37542,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
37543,2,2,0,1,01,0,1,0,0,0,0,0,0,0,1,2.0
37544,4,5,1,4,17,0,0,0,0,0,0,1,0,0,0,7.0
37545,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37546,0,1,1,0,13,0,0,0,0,0,0,0,1,0,2,8.0
37547,1,5,4,0,12,1,0,0,0,0,0,0,0,0,2,1.0
37548,0,3,3,0,15,0,0,0,0,0,0,0,1,0,2,8.0
37549,0,3,3,0,11,0,0,0,0,0,0,0,1,0,2,8.0
37550,2,2,0,2,17,0,0,0,0,0,0,0,0,1,0,9.0
37551,0,2,2,0,14,1,0,0,0,0,0,0,0,0,2,1.0
37552,0,1,1,0,14,1,0,0,0,0,0,0,0,0,2,1.0
37553,3,4,1,3,16,0,0,0,1,0,0,0,0,0,0,4.0
37554,1,1,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
37555,0,1,1,0,13,1,0,0,0,0,0,0,0,0,2,1.0
37556,1,3,2,1,11,0,0,0,0,1,0,0,0,0,2,5.0
37557,1,2,1,0,01,0,0,0,0,1,0,0,0,0,1,5.0
37558,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37559,4,4,0,4,20,0,0,0,0,0,1,0,0,0,0,6.0
37560,1,1,0,1,13,0,0,0,0,0,0,0,1,0,2,8.0
37561,2,3,1,2,11,1,0,0,0,0,0,0,0,0,2,1.0
37562,1,1,0,0,00,1,0,0,0,0,0,0,0,0,1,1.0
37563,1,1,0,1,18,0,0,0,0,0,1,0,0,0,0,6.0
37564,2,2,0,0,01,0,0,0,0,0,0,0,0,1,1,9.0
37565,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37566,0,4,4,0,12,0,0,0,0,0,0,0,1,0,2,8.0
37567,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
37568,0,1,1,0,16,0,0,0,0,1,0,0,0,0,2,5.0
37569,0,2,2,0,11,0,0,0,0,0,0,1,0,0,2,7.0
37570,1,2,1,0,11,0,1,0,0,0,0,0,0,0,2,2.0
37571,1,1,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37572,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
37573,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37574,1,1,0,0,00,0,0,1,0,0,0,0,0,0,1,3.0
37575,1,1,0,0,00,0,0,0,0,1,0,0,0,0,1,5.0
37576,4,4,0,4,19,0,0,0,0,0,0,0,0,1,0,9.0
37577,4,4,0,4,20,0,0,0,0,0,0,0,0,1,0,9.0
37578,4,4,0,3,19,0,0,0,0,0,0,1,0,0,0,7.0
37579,1,5,4,1,20,0,0,0,0,0,0,0,1,0,0,8.0
37580,0,1,1,0,11,0,0,0,1,0,0,0,0,0,2,4.0
37581,2,2,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37582,5,5,0,5,18,0,0,0,0,1,0,0,0,0,0,5.0
37583,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37584,0,3,3,0,13,0,0,1,0,0,0,0,0,0,2,3.0
37585,3,3,0,2,18,0,0,0,0,1,0,0,0,0,0,5.0
37586,0,3,3,0,11,0,0,0,0,0,0,0,1,0,2,8.0
37587,3,3,0,3,19,0,0,0,1,0,0,0,0,0,0,4.0
37588,0,3,3,0,11,0,0,1,0,0,0,0,0,0,2,3.0
37589,0,2,2,0,13,0,0,1,0,0,0,0,0,0,2,3.0
37590,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37591,1,2,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
37592,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
37593,0,3,3,0,11,0,0,1,0,0,0,0,0,0,2,3.0
37594,4,5,1,4,18,0,0,0,1,0,0,0,0,0,0,4.0
37595,0,3,3,0,16,0,0,1,0,0,0,0,0,0,2,3.0
37596,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37597,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
37598,4,4,0,3,18,0,0,1,0,0,0,0,0,0,0,3.0
37599,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37600,1,1,0,1,00,0,0,1,0,0,0,0,0,0,1,3.0
37601,1,3,2,1,12,0,0,0,0,0,1,0,0,0,2,6.0
37602,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37603,4,5,1,4,19,0,0,0,0,0,0,0,0,1,0,9.0
37604,2,2,0,2,17,0,0,0,0,0,0,1,0,0,0,7.0
37605,1,1,0,1,12,0,0,1,0,0,0,0,0,0,2,3.0
37606,1,1,0,0,00,0,0,0,0,0,0,0,1,0,1,8.0
37607,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37608,4,4,0,4,19,0,0,0,1,0,0,0,0,0,0,4.0
37609,2,2,0,2,18,0,0,0,0,0,0,0,0,1,0,9.0
37610,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37611,3,4,1,3,19,0,0,0,0,0,0,1,0,0,0,7.0
37612,0,3,3,0,11,0,0,0,0,1,0,0,0,0,2,5.0
37613,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37614,4,4,0,4,19,1,0,0,0,0,0,0,0,0,0,1.0
37615,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
37616,0,2,2,0,11,0,0,0,0,0,0,0,0,1,2,9.0
37617,1,1,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
37618,3,3,0,3,19,0,0,0,0,0,0,0,0,1,0,9.0
37619,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37620,2,2,0,2,23,0,1,0,0,0,0,0,0,0,0,2.0
37621,2,4,2,2,12,0,0,0,0,0,0,0,1,0,2,8.0
37622,1,1,0,0,01,0,1,0,0,0,0,0,0,0,1,2.0
37623,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37624,1,1,0,1,16,0,1,0,0,0,0,0,0,0,2,2.0
37625,2,4,2,2,16,0,0,0,0,0,1,0,0,0,0,6.0
37626,1,1,0,1,00,0,0,0,1,0,0,0,0,0,1,4.0
37627,1,3,2,1,11,0,0,0,0,0,1,0,0,0,2,6.0
37628,4,4,0,3,20,0,0,0,0,0,0,0,0,1,0,9.0
37629,1,1,0,1,18,0,0,0,0,0,0,0,0,1,0,9.0
37630,4,4,0,4,20,0,0,1,0,0,0,0,0,0,0,3.0
37631,2,2,0,0,23,0,1,0,0,0,0,0,0,0,0,2.0
37632,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37633,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37634,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37635,0,3,3,0,12,0,0,0,0,0,0,0,1,0,2,8.0
37636,2,2,0,2,18,0,0,0,0,0,0,1,0,0,0,7.0
37637,5,5,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37638,0,1,1,0,13,0,0,1,0,0,0,0,0,0,2,3.0
37639,5,5,0,5,18,0,0,0,0,0,0,1,0,0,0,7.0
37640,4,4,0,4,18,0,0,0,0,0,0,1,0,0,0,7.0
37641,0,3,3,0,11,0,0,1,0,0,0,0,0,0,2,3.0
37642,0,2,2,0,11,0,0,0,1,0,0,0,0,0,2,4.0
37643,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37644,1,3,2,0,13,1,0,0,0,0,0,0,0,0,2,1.0
37645,3,3,0,3,18,0,0,0,1,0,0,0,0,0,0,4.0
37646,1,2,1,0,12,0,0,0,0,0,0,1,0,0,2,7.0
37647,0,2,2,0,12,0,0,0,0,0,0,0,1,0,2,8.0
37648,1,4,3,1,12,0,0,1,0,0,0,0,0,0,2,3.0
37649,0,1,1,0,11,0,0,1,0,0,0,0,0,0,2,3.0
37650,4,4,0,4,17,0,0,0,0,0,1,0,0,0,0,6.0
37651,4,4,0,3,20,0,0,0,0,0,0,0,0,1,0,9.0
37652,2,2,0,1,01,0,1,0,0,0,0,0,0,0,1,2.0
37653,4,4,0,4,17,0,0,0,0,0,0,0,1,0,0,8.0
37654,3,4,1,2,18,0,0,0,0,0,0,1,0,0,0,7.0
37655,3,3,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37656,4,4,0,4,17,0,0,0,1,0,0,0,0,0,0,4.0
37657,3,4,1,3,20,0,0,0,0,0,0,1,0,0,0,7.0
37658,3,3,0,0,23,0,0,0,0,0,1,0,0,0,0,6.0
37659,2,2,0,0,01,0,0,0,0,0,0,0,0,1,1,9.0
37660,5,5,0,5,19,0,0,0,0,0,0,0,0,1,0,9.0
37661,4,4,0,4,17,0,0,0,0,0,0,1,0,0,0,7.0
37662,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37663,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37664,4,4,0,3,19,0,0,0,0,0,1,0,0,0,0,6.0
37665,0,1,1,0,11,0,0,0,0,0,0,0,1,0,2,8.0
37666,1,1,0,1,17,0,0,0,1,0,0,0,0,0,0,4.0
37667,2,2,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37668,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37669,2,2,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
37670,0,1,1,0,11,0,0,0,0,0,0,0,1,0,2,8.0
37671,4,4,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37672,3,3,0,3,19,0,0,0,0,0,0,0,0,1,0,9.0
37673,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37674,0,3,3,0,11,0,0,0,1,0,0,0,0,0,2,4.0
37675,0,3,3,0,13,0,0,0,0,1,0,0,0,0,2,5.0
37676,4,4,0,3,17,0,0,0,0,0,0,1,0,0,0,7.0
37677,1,5,4,1,12,1,0,0,0,0,0,0,0,0,2,1.0
37678,0,1,1,0,00,0,0,0,0,0,0,0,1,0,1,8.0
37679,2,2,0,1,00,0,0,0,0,0,1,0,0,0,1,6.0
37680,0,3,3,0,23,0,0,1,0,0,0,0,0,0,0,3.0
37681,5,5,0,5,17,0,0,0,1,0,0,0,0,0,0,4.0
37682,1,1,0,1,00,0,1,0,0,0,0,0,0,0,1,2.0
37683,0,3,3,0,11,1,0,0,0,0,0,0,0,0,2,1.0
37684,4,4,0,3,18,0,0,0,0,0,0,1,0,0,0,7.0
37685,0,3,3,0,13,0,0,0,0,0,0,0,1,0,2,8.0
37686,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37687,0,1,1,0,14,0,0,0,0,1,0,0,0,0,2,5.0
37688,4,5,1,4,18,0,0,0,0,0,0,1,0,0,0,7.0
37689,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37690,2,2,0,1,18,0,0,0,0,1,0,0,0,0,0,5.0
37691,0,1,1,0,13,0,0,0,0,0,1,0,0,0,2,6.0
37692,4,4,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37693,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37694,4,4,0,4,18,0,0,0,0,0,0,0,0,1,0,9.0
37695,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37696,2,2,0,0,01,0,0,0,0,0,1,0,0,0,1,6.0
37697,0,3,3,0,13,0,0,0,0,0,0,0,1,0,2,8.0
37698,0,1,1,0,11,1,0,0,0,0,0,0,0,0,2,1.0
37699,2,2,0,0,12,0,0,0,0,0,1,0,0,0,2,6.0
37700,4,5,1,4,17,0,0,0,0,0,0,0,0,1,0,9.0
37701,0,1,1,0,12,1,0,0,0,0,0,0,0,0,2,1.0
37702,1,1,0,0,00,0,1,0,0,0,0,0,0,0,1,2.0
37703,4,4,0,4,18,0,0,0,1,0,0,0,0,0,0,4.0
37704,1,2,1,1,16,0,0,0,0,0,0,1,0,0,2,7.0
37705,0,1,1,0,23,0,0,0,0,1,0,0,0,0,0,5.0
37706,0,2,2,0,11,1,0,0,0,0,0,0,0,0,2,1.0
37707,1,1,0,0,00,0,0,0,0,0,1,0,0,0,1,6.0
37708,4,4,0,4,20,0,0,0,0,0,0,0,0,1,0,9.0
37709,0,3,3,0,13,1,0,0,0,0,0,0,0,0,2,1.0
37710,1,1,0,1,16,0,0,0,1,0,0,0,0,0,2,4.0
